i,j,dist_km
C062,C054,17.672400000000003
C062,C055,6.3756
C062,C056,11.114700000000001
C062,C057,7.7933
C062,C058,16.63
C062,C059,13.5944
C062,C060,17.3447
C062,C061,12.672799999999999
C062,C063,16.9562
C062,C064,11.661200000000001
C062,C065,16.0626
C062,C066,18.6466
C062,C067,13.331100000000001
C062,C068,18.6878
C062,C069,11.6424
C062,C070,19.4057
C062,C071,9.9534
C062,C072,13.8117
C062,C073,16.0993
C062,C074,13.7814
C062,C075,8.7041
C063,C051,22.4949
C063,C052,23.701900000000002
C063,C053,22.8613
C063,C054,20.5027
C063,C055,18.0594
C063,C056,17.2499
C063,C057,13.0496
C063,C058,11.364
C063,C059,16.4247
C063,C060,24.9271
C063,C061,13.0007
C063,C062,15.6411
C063,C064,26.3266
C063,C065,27.2205
C063,C066,9.125200000000001
C063,C067,5.674
C063,C068,21.518099999999997
C063,C069,6.1959
C063,C070,22.236
C063,C071,17.7499
C063,C072,5.049600000000001
C063,C073,18.929599999999997
C063,C074,5.2523
C063,C075,23.1137
C064,C051,8.034699999999999
C064,C052,19.5731
C064,C053,19.0996
C064,C054,16.465
C064,C055,7.1812
C064,C056,13.519
C064,C057,15.1221
C064,C058,30.3167
C064,C059,14.353299999999999
C064,C060,7.9269
C064,C061,20.8783
C064,C062,12.1038
C064,C063,24.923
C064,C065,5.4049
C064,C066,28.077900000000003
C064,C067,24.686
C064,C068,13.964
C064,C069,20.738
C064,C070,14.7653
C064,C071,20.439700000000002
C064,C072,22.9073
C064,C073,17.4576
C064,C074,24.378700000000002
C064,C075,13.3469
C065,C051,5.9882
C065,C052,17.5265
C065,C053,17.053099999999997
C065,C054,14.4184
C065,C055,10.884799999999998
C065,C056,11.4724
C065,C057,17.1921
C065,C058,32.3867
C065,C059,12.306799999999999
C065,C060,5.8803
C065,C061,31.099
C065,C062,14.123899999999999
C065,C063,26.993
C065,C064,4.645899999999999
C065,C066,30.1479
C065,C067,26.7561
C065,C068,11.917399999999999
C065,C069,22.808
C065,C070,12.7187
C065,C071,29.689700000000002
C065,C072,24.977400000000003
C065,C073,16.712799999999998
C065,C074,26.448700000000002
C065,C075,15.367
C066,C051,27.1967
C066,C052,28.4038
C066,C053,27.5631
C066,C054,25.2046
C066,C055,20.477
C066,C056,21.9518
C066,C057,18.319
C066,C058,3.3674
C066,C059,21.1266
C066,C060,29.629
C066,C061,9.1083
C066,C062,17.983400000000003
C066,C063,7.8027
C066,C064,28.413
C066,C065,31.922400000000003
C066,C067,6.1057
C066,C068,26.22
C066,C069,10.8978
C066,C070,26.937900000000003
C066,C071,13.2519
C066,C072,11.4882
C066,C073,23.6315
C066,C074,7.0919
C066,C075,25.4559
C067,C051,20.5787
C067,C052,23.5138
C067,C053,22.673099999999998
C067,C054,20.3145
C067,C055,16.171200000000002
C067,C056,17.061799999999998
C067,C057,11.1614
C067,C058,7.7588
C067,C059,16.2365
C067,C060,23.011
C067,C061,8.405899999999999
C067,C062,11.9514
C067,C063,6.556100000000001
C067,C064,22.381
C067,C065,25.3044
C067,C066,5.52
C067,C068,21.329900000000002
C067,C069,6.0077
C067,C070,22.0478
C067,C071,14.0601
C067,C072,7.9763
C067,C073,18.741400000000002
C067,C074,0.9582999999999999
C067,C075,19.4239
C068,C051,8.5916
C068,C052,7.788
C068,C053,5.734
C068,C054,3.5869
C068,C055,13.3348
C068,C056,6.4124
C068,C057,14.723
C068,C058,26.8436
C068,C059,5.9721
C068,C060,8.297799999999999
C068,C061,28.629900000000003
C068,C062,17.8625
C068,C063,21.2162
C068,C064,14.186200000000001
C068,C065,12.2765
C068,C066,24.6048
C068,C067,21.3272
C068,C069,16.1869
C068,C070,1.988
C068,C071,27.2205
C068,C072,17.7576
C068,C073,8.0834
C068,C074,20.9056
C068,C075,19.3225
C069,C051,16.702900000000003
C069,C052,17.91
C069,C053,17.0693
C069,C054,14.710700000000001
C069,C055,13.5931
C069,C056,11.458
C069,C057,8.5833
C069,C058,11.9826
C069,C059,10.632700000000002
C069,C060,19.1352
C069,C061,11.4874
C069,C062,9.7726
C069,C063,6.5889
C069,C064,20.534599999999998
C069,C065,21.4286
C069,C066,9.743799999999998
C069,C067,6.4662
C069,C068,15.7261
C069,C070,16.444
C069,C071,11.8814
C069,C072,4.837899999999999
C069,C073,13.1376
C069,C074,6.0446
C069,C075,17.245099999999997
C070,C051,8.800600000000001
C070,C052,7.3804
C070,C053,5.3264
C070,C054,4.7347
C070,C055,14.0673
C070,C056,7.1448
C070,C057,15.4554
C070,C058,28.0693
C070,C059,7.1978
C070,C060,8.5067
C070,C061,29.362299999999998
C070,C062,18.594900000000003
C070,C063,22.4419
C070,C064,14.3952
C070,C065,12.4854
C070,C066,25.8305
C070,C067,25.019299999999998
C070,C068,1.988
C070,C069,17.4127
C070,C071,27.952900000000003
C070,C072,18.983400000000003
C070,C073,8.7056
C070,C074,22.1313
C070,C075,20.0549
C071,C051,24.303099999999997
C071,C052,28.3505
C071,C053,27.5098
C071,C054,25.1512
C071,C055,14.4251
C071,C056,19.1642
C071,C057,14.8857
C071,C058,9.725299999999999
C071,C059,21.0732
C071,C060,26.7353
C071,C061,3.9901999999999997
C071,C062,9.2811
C071,C063,15.6518
C071,C064,19.7107
C071,C065,24.112099999999998
C071,C066,17.3421
C071,C067,14.1882
C071,C068,26.1666
C071,C069,13.03
C071,C070,26.8845
C071,C072,15.199399999999999
C071,C073,23.5781
C071,C074,13.6429
C071,C075,16.7536
C072,C051,18.5029
C072,C052,16.4333
C072,C053,15.592600000000001
C072,C054,13.2341
C072,C055,16.574900000000003
C072,C056,13.258
C072,C057,11.5438
C072,C058,12.7103
C072,C059,12.4327
C072,C060,20.9351
C072,C061,14.0465
C072,C062,12.3926
C072,C063,6.166300000000001
C072,C064,22.3346
C072,C065,23.2285
C072,C066,10.4715
C072,C067,7.194
C072,C068,16.4606
C072,C069,3.394
C072,C070,17.4542
C072,C071,16.0
C072,C073,11.6609
C072,C074,6.7723
C072,C075,19.865099999999998
C073,C051,11.661299999999999
C073,C052,5.9714
C073,C053,7.4502
C073,C054,5.0916999999999994
C073,C055,13.8571
C073,C056,6.756399999999999
C073,C057,10.7121
C073,C058,23.0835
C073,C059,5.5912
C073,C060,14.0936
C073,C061,24.916
C073,C062,13.8521
C073,C063,17.4562
C073,C064,18.296799999999998
C073,C065,16.387
C073,C066,20.8447
C073,C067,17.5672
C073,C068,8.318200000000001
C073,C069,12.4269
C073,C070,9.3118
C073,C071,23.8723
C073,C072,11.571
C073,C074,17.145599999999998
C073,C075,18.4145
C074,C051,19.833099999999998
C074,C052,23.4851
C074,C053,22.6444
C074,C054,20.2858
C074,C055,15.425600000000001
C074,C056,17.033099999999997
C074,C057,10.415799999999999
C074,C058,9.9807
C074,C059,16.2078
C074,C060,22.265400000000003
C074,C061,8.5654
C074,C062,11.2058
C074,C063,6.0516000000000005
C074,C064,21.6354
C074,C065,24.558799999999998
C074,C066,7.741899999999999
C074,C067,0.8941
C074,C068,21.3012
C074,C069,5.8054
C074,C070,22.019099999999998
C074,C071,13.3145
C074,C072,7.4079
C074,C073,18.7127
C074,C075,18.6783
C075,C051,14.6727
C075,C052,21.5152
C075,C053,20.6745
C075,C054,18.316
C075,C055,7.0972
C075,C056,12.1981
C075,C057,13.1195
C075,C058,22.146099999999997
C075,C059,13.467
C075,C060,18.265900000000002
C075,C061,17.839599999999997
C075,C062,9.065100000000001
C075,C063,22.4723
C075,C064,12.5824
C075,C065,16.9838
C075,C066,24.1627
C075,C067,18.8472
C075,C068,19.3392
C075,C069,17.3789
C075,C070,20.0571
C075,C071,17.4009
C075,C072,19.548299999999998
C075,C073,16.742900000000002
C075,C074,19.2975
C051,C076,0.0
C051,C077,12.896700000000001
C051,C078,12.147200000000002
C051,C079,9.7886
C051,C080,9.0907
C051,C081,6.8426
C051,C082,12.562299999999999
C051,C083,27.7569
C051,C084,7.677
C051,C085,3.4964
C051,C086,26.4692
C051,C087,14.152899999999999
C051,C088,22.3632
C051,C089,7.7205
C051,C090,5.8107
C051,CD01,25.518099999999997
C051,CD02,22.1263
C051,CD03,8.513399999999999
C051,CD04,18.1782
C051,CD05,9.3147
C051,CD06,25.059900000000003
C051,CD07,20.3476
C051,CD08,12.083
C051,CD09,21.818900000000003
C051,CD10,15.078299999999999
C052,C076,12.576600000000001
C052,C077,0.0
C052,C078,2.0826
C052,C079,5.025399999999999
C052,C080,18.7168
C052,C081,11.616100000000001
C052,C082,16.316
C052,C083,29.1631
C052,C084,10.450899999999999
C052,C085,15.008899999999999
C052,C086,30.6717
C052,C087,19.4561
C052,C088,23.5358
C052,C089,19.212
C052,C090,17.3023
C052,CD01,26.9243
C052,CD02,23.6468
C052,CD03,6.0709
C052,CD04,18.5065
C052,CD05,7.0771999999999995
C052,CD06,29.2623
C052,CD07,20.0772
C052,CD08,5.8831999999999995
C052,CD09,23.2252
C052,CD10,23.2742
C053,C076,11.495
C053,C077,2.2348000000000003
C053,C078,0.0
C053,C079,3.0236
C053,C080,17.650599999999997
C053,C081,10.5499
C053,C082,15.249799999999999
C053,C083,28.0969
C053,C084,9.3847
C053,C085,13.0635
C053,C086,29.6055
C053,C087,18.3899
C053,C088,22.4696
C053,C089,18.1304
C053,C090,16.2207
C053,CD01,25.8581
C053,CD02,22.580599999999997
C053,CD03,3.9492
C053,CD04,17.4403
C053,CD05,5.2992
C053,CD06,28.196099999999998
C053,CD07,19.011
C053,CD08,6.6724
C053,CD09,22.158900000000003
C053,CD10,22.208
C054,C076,8.7333
C054,C077,4.3471
C054,C078,3.0134000000000003
C054,C079,0.0
C054,C080,15.687100000000001
C054,C081,5.7218
C054,C082,13.286299999999999
C054,C083,26.1335
C054,C084,7.4212
C054,C085,11.1655
C054,C086,27.642
C054,C087,16.4264
C054,C088,20.5061
C054,C089,15.3687
C054,C090,13.4589
C054,CD01,23.8947
C054,CD02,20.617099999999997
C054,CD03,3.7838000000000003
C054,CD04,15.476799999999999
C054,CD05,4.729100000000001
C054,CD06,26.2327
C054,CD07,17.0475
C054,CD08,4.7089
C054,CD09,20.1955
C054,CD10,20.2446
C055,C076,7.62
C055,C077,16.3501
C055,C078,15.5095
C055,C079,13.1509
C055,C080,0.0
C055,C081,7.033
C055,C082,8.687899999999999
C055,C083,17.5761
C055,C084,8.3019
C055,C085,10.6555
C055,C086,15.117899999999999
C055,C087,6.3434
C055,C088,17.9023
C055,C089,7.529
C055,C090,11.930399999999999
C055,CD01,19.5927
C055,CD02,14.2772
C055,CD03,14.174100000000001
C055,CD04,14.303799999999999
C055,CD05,12.538200000000002
C055,CD06,17.343799999999998
C055,CD07,16.4731
C055,CD08,11.5778
C055,CD09,14.7275
C055,CD10,7.5865
C056,C076,6.7156
C056,C077,11.1449
C056,C078,10.3043
C056,C079,7.9456999999999995
C056,C080,8.308
C056,C081,0.0
C056,C082,8.0017
C056,C083,22.8982
C056,C084,2.0398
C056,C085,9.1479
C056,C086,21.9086
C056,C087,11.7247
C056,C088,17.2709
C056,C089,13.351
C056,C090,11.4413
C056,CD01,20.6594
C056,CD02,17.5656
C056,CD03,6.3761
C056,CD04,12.2416
C056,CD05,7.2026
C056,CD06,20.499200000000002
C056,CD07,13.812299999999999
C056,CD08,6.3726
C056,CD09,16.9602
C056,CD10,13.9176
C057,C076,11.9216
C057,C077,17.669
C057,C078,16.828400000000002
C057,C079,14.4698
C057,C080,7.5141
C057,C081,8.351899999999999
C057,C082,0.0
C057,C083,14.6667
C057,C084,9.6208
C057,C085,14.3538
C057,C086,15.710700000000001
C057,C087,4.6485
C057,C088,14.992899999999999
C057,C089,14.2247
C057,C090,16.647299999999998
C057,CD01,16.6832
C057,CD02,11.367799999999999
C057,CD03,15.493
C057,CD04,10.3539
C057,CD05,16.211
C057,CD06,14.4344
C057,CD07,12.523200000000001
C057,CD08,12.896700000000001
C057,CD09,11.818
C057,CD10,11.2271
C058,C076,24.5156
C058,C077,28.1676
C058,C078,27.326900000000002
C058,C079,24.968400000000003
C058,C080,17.2563
C058,C081,21.7156
C058,C082,15.0983
C058,C083,0.0
C058,C084,20.8903
C058,C085,26.9479
C058,C086,5.8876
C058,C087,14.7627
C058,C088,12.9336
C058,C089,25.1923
C058,C090,29.2413
C058,CD01,4.7906
C058,CD02,7.0411
C058,CD03,25.983700000000002
C058,CD04,10.4879
C058,CD05,26.7016
C058,CD06,10.0312
C058,CD07,13.5745
C058,CD08,23.3952
C058,CD09,7.4913
C058,CD10,22.2352
C059,C076,6.8353
C059,C077,8.0563
C059,C078,7.3067
C059,C079,4.9482
C059,C080,12.360100000000001
C059,C081,1.7973
C059,C082,10.633799999999999
C059,C083,21.8447
C059,C084,0.0
C059,C085,9.2676
C059,C086,23.3532
C059,C087,13.7738
C059,C088,16.217299999999998
C059,C089,13.4707
C059,C090,11.561
C059,CD01,19.605900000000002
C059,CD02,16.3283
C059,CD03,5.8585
C059,CD04,11.1881
C059,CD05,6.5764
C059,CD06,21.943900000000003
C059,CD07,12.758700000000001
C059,CD08,5.3793
C059,CD09,15.9067
C059,CD10,15.9666
C060,C076,3.6892
C060,C077,15.3649
C060,C078,13.3109
C060,C079,12.1195
C060,C080,12.2164
C060,C081,9.1735
C060,C082,14.8932
C060,C083,30.0877
C060,C084,10.0078
C060,C085,0.0
C060,C086,28.800099999999997
C060,C087,17.278599999999997
C060,C088,24.694
C060,C089,7.645
C060,C090,6.187600000000001
C060,CD01,27.8489
C060,CD02,24.457099999999997
C060,CD03,8.1753
C060,CD04,20.5091
C060,CD05,8.976600000000001
C060,CD06,27.390700000000002
C060,CD07,22.6784
C060,CD08,14.4139
C060,CD09,24.1497
C060,CD10,18.204
C061,C076,25.4027
C061,C077,29.4501
C061,C078,28.6094
C061,C079,26.2509
C061,C080,15.565700000000001
C061,C081,20.3048
C061,C082,15.9854
C061,C083,5.9263
C061,C084,22.1728
C061,C085,27.8349
C061,C086,0.0
C061,C087,10.421700000000001
C061,C088,14.4602
C061,C089,20.8513
C061,C090,25.2527
C061,CD01,9.0816
C061,CD02,8.5092
C061,CD03,27.2662
C061,CD04,11.1388
C061,CD05,27.984099999999998
C061,CD06,4.2826
C061,CD07,16.299
C061,CD08,24.6777
C061,CD09,8.9595
C061,CD10,17.8942
C062,C076,15.414
C062,C077,20.871599999999997
C062,C078,20.030900000000003
C062,C079,17.672400000000003
C062,C080,6.3756
C062,C081,11.114700000000001
C062,C082,7.7933
C062,C083,16.63
C062,C084,13.5944
C062,C085,17.3447
C062,C086,12.672799999999999
C062,C087,0.0
C062,C088,16.9562
C062,C089,11.661200000000001
C062,C090,16.0626
C062,CD01,18.6466
C062,CD02,13.331100000000001
C062,CD03,18.6878
C062,CD04,11.6424
C062,CD05,19.4057
C062,CD06,9.9534
C062,CD07,13.8117
C062,CD08,16.0993
C062,CD09,13.7814
C062,CD10,8.7041
C063,C076,22.4949
C063,C077,23.701900000000002
C063,C078,22.8613
C063,C079,20.5027
C063,C080,18.0594
C063,C081,17.2499
C063,C082,13.0496
C063,C083,11.364
C063,C084,16.4247
C063,C085,24.9271
C063,C086,13.0007
C063,C087,15.6411
C063,C088,0.0
C063,C089,26.3266
C063,C090,27.2205
C063,CD01,9.125200000000001
C063,CD02,5.674
C063,CD03,21.518099999999997
C063,CD04,6.1959
C063,CD05,22.236
C063,CD06,17.7499
C063,CD07,5.049600000000001
C063,CD08,18.929599999999997
C063,CD09,5.2523
C063,CD10,23.1137
C064,C076,8.034699999999999
C064,C077,19.5731
C064,C078,19.0996
C064,C079,16.465
C064,C080,7.1812
C064,C081,13.519
C064,C082,15.1221
C064,C083,30.3167
C064,C084,14.353299999999999
C064,C085,7.9269
C064,C086,20.8783
C064,C087,12.1038
C064,C088,24.923
C064,C089,0.0
C064,C090,5.4049
C064,CD01,28.077900000000003
C064,CD02,24.686
C064,CD03,13.964
C064,CD04,20.738
C064,CD05,14.7653
C064,CD06,20.439700000000002
C064,CD07,22.9073
C064,CD08,17.4576
C064,CD09,24.378700000000002
C064,CD10,13.3469
C065,C076,5.9882
C065,C077,17.5265
C065,C078,17.053099999999997
C065,C079,14.4184
C065,C080,10.884799999999998
C065,C081,11.4724
C065,C082,17.1921
C065,C083,32.3867
C065,C084,12.306799999999999
C065,C085,5.8803
C065,C086,31.099
C065,C087,14.123899999999999
C065,C088,26.993
C065,C089,4.645899999999999
C065,C090,0.0
C065,CD01,30.1479
C065,CD02,26.7561
C065,CD03,11.917399999999999
C065,CD04,22.808
C065,CD05,12.7187
C065,CD06,29.689700000000002
C065,CD07,24.977400000000003
C065,CD08,16.712799999999998
C065,CD09,26.448700000000002
C065,CD10,15.367
C066,C076,27.1967
C066,C077,28.4038
C066,C078,27.5631
C066,C079,25.2046
C066,C080,20.477
C066,C081,21.9518
C066,C082,18.319
C066,C083,3.3674
C066,C084,21.1266
C066,C085,29.629
C066,C086,9.1083
C066,C087,17.983400000000003
C066,C088,7.8027
C066,C089,28.413
C066,C090,31.922400000000003
C066,CD01,0.0
C066,CD02,6.1057
C066,CD03,26.22
C066,CD04,10.8978
C066,CD05,26.937900000000003
C066,CD06,13.2519
C066,CD07,11.4882
C066,CD08,23.6315
C066,CD09,7.0919
C066,CD10,25.4559
C067,C076,20.5787
C067,C077,23.5138
C067,C078,22.673099999999998
C067,C079,20.3145
C067,C080,16.171200000000002
C067,C081,17.061799999999998
C067,C082,11.1614
C067,C083,7.7588
C067,C084,16.2365
C067,C085,23.011
C067,C086,8.405899999999999
C067,C087,11.9514
C067,C088,6.556100000000001
C067,C089,22.381
C067,C090,25.3044
C067,CD01,5.52
C067,CD02,0.0
C067,CD03,21.329900000000002
C067,CD04,6.0077
C067,CD05,22.0478
C067,CD06,14.0601
C067,CD07,7.9763
C067,CD08,18.741400000000002
C067,CD09,0.9582999999999999
C067,CD10,19.4239
C068,C076,8.5916
C068,C077,7.788
C068,C078,5.734
C068,C079,3.5869
C068,C080,13.3348
C068,C081,6.4124
C068,C082,14.723
C068,C083,26.8436
C068,C084,5.9721
C068,C085,8.297799999999999
C068,C086,28.629900000000003
C068,C087,17.8625
C068,C088,21.2162
C068,C089,14.186200000000001
C068,C090,12.2765
C068,CD01,24.6048
C068,CD02,21.3272
C068,CD03,0.0
C068,CD04,16.1869
C068,CD05,1.988
C068,CD06,27.2205
C068,CD07,17.7576
C068,CD08,8.0834
C068,CD09,20.9056
C068,CD10,19.3225
C069,C076,16.702900000000003
C069,C077,17.91
C069,C078,17.0693
C069,C079,14.710700000000001
C069,C080,13.5931
C069,C081,11.458
C069,C082,8.5833
C069,C083,11.9826
C069,C084,10.632700000000002
C069,C085,19.1352
C069,C086,11.4874
C069,C087,9.7726
C069,C088,6.5889
C069,C089,20.534599999999998
C069,C090,21.4286
C069,CD01,9.743799999999998
C069,CD02,6.4662
C069,CD03,15.7261
C069,CD04,0.0
C069,CD05,16.444
C069,CD06,11.8814
C069,CD07,4.837899999999999
C069,CD08,13.1376
C069,CD09,6.0446
C069,CD10,17.245099999999997
C070,C076,8.800600000000001
C070,C077,7.3804
C070,C078,5.3264
C070,C079,4.7347
C070,C080,14.0673
C070,C081,7.1448
C070,C082,15.4554
C070,C083,28.0693
C070,C084,7.1978
C070,C085,8.5067
C070,C086,29.362299999999998
C070,C087,18.594900000000003
C070,C088,22.4419
C070,C089,14.3952
C070,C090,12.4854
C070,CD01,25.8305
C070,CD02,25.019299999999998
C070,CD03,1.988
C070,CD04,17.4127
C070,CD05,0.0
C070,CD06,27.952900000000003
C070,CD07,18.983400000000003
C070,CD08,8.7056
C070,CD09,22.1313
C070,CD10,20.0549
C071,C076,24.303099999999997
C071,C077,28.3505
C071,C078,27.5098
C071,C079,25.1512
C071,C080,14.4251
C071,C081,19.1642
C071,C082,14.8857
C071,C083,9.725299999999999
C071,C084,21.0732
C071,C085,26.7353
C071,C086,3.9901999999999997
C071,C087,9.2811
C071,C088,15.6518
C071,C089,19.7107
C071,C090,24.112099999999998
C071,CD01,17.3421
C071,CD02,14.1882
C071,CD03,26.1666
C071,CD04,13.03
C071,CD05,26.8845
C071,CD06,0.0
C071,CD07,15.199399999999999
C071,CD08,23.5781
C071,CD09,13.6429
C071,CD10,16.7536
C072,C076,18.5029
C072,C077,16.4333
C072,C078,15.592600000000001
C072,C079,13.2341
C072,C080,16.574900000000003
C072,C081,13.258
C072,C082,11.5438
C072,C083,12.7103
C072,C084,12.4327
C072,C085,20.9351
C072,C086,14.0465
C072,C087,12.3926
C072,C088,6.166300000000001
C072,C089,22.3346
C072,C090,23.2285
C072,CD01,10.4715
C072,CD02,7.194
C072,CD03,16.4606
C072,CD04,3.394
C072,CD05,17.4542
C072,CD06,16.0
C072,CD07,0.0
C072,CD08,11.6609
C072,CD09,6.7723
C072,CD10,19.865099999999998
C073,C076,11.661299999999999
C073,C077,5.9714
C073,C078,7.4502
C073,C079,5.0916999999999994
C073,C080,13.8571
C073,C081,6.756399999999999
C073,C082,10.7121
C073,C083,23.0835
C073,C084,5.5912
C073,C085,14.0936
C073,C086,24.916
C073,C087,13.8521
C073,C088,17.4562
C073,C089,18.296799999999998
C073,C090,16.387
C073,CD01,20.8447
C073,CD02,17.5672
C073,CD03,8.318200000000001
C073,CD04,12.4269
C073,CD05,9.3118
C073,CD06,23.8723
C073,CD07,11.571
C073,CD08,0.0
C073,CD09,17.145599999999998
C073,CD10,18.4145
C074,C076,19.833099999999998
C074,C077,23.4851
C074,C078,22.6444
C074,C079,20.2858
C074,C080,15.425600000000001
C074,C081,17.033099999999997
C074,C082,10.415799999999999
C074,C083,9.9807
C074,C084,16.2078
C074,C085,22.265400000000003
C074,C086,8.5654
C074,C087,11.2058
C074,C088,6.0516000000000005
C074,C089,21.6354
C074,C090,24.558799999999998
C074,CD01,7.741899999999999
C074,CD02,0.8941
C074,CD03,21.3012
C074,CD04,5.8054
C074,CD05,22.019099999999998
C074,CD06,13.3145
C074,CD07,7.4079
C074,CD08,18.7127
C074,CD09,0.0
C074,CD10,18.6783
C075,C076,14.6727
C075,C077,21.5152
C075,C078,20.6745
C075,C079,18.316
C075,C080,7.0972
C075,C081,12.1981
C075,C082,13.1195
C075,C083,22.146099999999997
C075,C084,13.467
C075,C085,18.265900000000002
C075,C086,17.839599999999997
C075,C087,9.065100000000001
C075,C088,22.4723
C075,C089,12.5824
C075,C090,16.9838
C075,CD01,24.1627
C075,CD02,18.8472
C075,CD03,19.3392
C075,CD04,17.3789
C075,CD05,20.0571
C075,CD06,17.4009
C075,CD07,19.548299999999998
C075,CD08,16.742900000000002
C075,CD09,19.2975
C075,CD10,0.0
C051,CD11,0.0
C051,CD12,12.896700000000001
C052,CD11,12.576600000000001
C052,CD12,0.0
C053,CD11,11.495
C053,CD12,2.2348000000000003
C054,CD11,8.7333
C054,CD12,4.3471
C055,CD11,7.62
C055,CD12,16.3501
C056,CD11,6.7156
C056,CD12,11.1449
C057,CD11,11.9216
C057,CD12,17.669
C058,CD11,24.5156
C058,CD12,28.1676
C059,CD11,6.8353
C059,CD12,8.0563
C060,CD11,3.6892
C060,CD12,15.3649
C061,CD11,25.4027
C061,CD12,29.4501
C062,CD11,15.414
C062,CD12,20.871599999999997
C063,CD11,22.4949
C063,CD12,23.701900000000002
C064,CD11,8.034699999999999
C064,CD12,19.5731
C065,CD11,5.9882
C065,CD12,17.5265
C066,CD11,27.1967
C066,CD12,28.4038
C067,CD11,20.5787
C067,CD12,23.5138
C068,CD11,8.5916
C068,CD12,7.788
C069,CD11,16.702900000000003
C069,CD12,17.91
C070,CD11,8.800600000000001
C070,CD12,7.3804
C071,CD11,24.303099999999997
C071,CD12,28.3505
C072,CD11,18.5029
C072,CD12,16.4333
C073,CD11,11.661299999999999
C073,CD12,5.9714
C074,CD11,19.833099999999998
C074,CD12,23.4851
C075,CD11,14.6727
C075,CD12,21.5152
C076,C001,0.0
C076,C002,39.8538
C076,C003,20.8553
C076,C004,10.6957
C076,C005,14.535
C076,C006,25.531299999999998
C076,C007,24.5685
C076,C008,15.9734
C076,C009,17.858
C076,C010,12.3072
C076,C011,20.136
C076,C012,11.4421
C076,C013,8.4036
C076,C014,17.5897
C076,C015,22.4578
C076,C016,29.0495
C076,C017,17.983400000000003
